Position	Mean	SD	End	BG	DataType
-947	1.08331635420284	0.015643088154689	3	Data	mRNA
-948	1.0750831499109	0.0154155917203064	3	Data	mRNA
-949	1.07432482846295	0.015263927430718	3	Data	mRNA
-950	1.06934157323362	0.0151664289588397	3	Data	mRNA
-951	1.06782493033774	0.0150905968140455	3	Data	mRNA
-952	1.06771659870232	0.0150905968140455	3	Data	mRNA
-953	1.06955823650446	0.0150905968140455	3	Data	mRNA
-954	1.0676082670669	0.0149497656879992	3	Data	mRNA
-955	1.07172486921287	0.0150255978327933	3	Data	mRNA
-956	1.06717494052521	0.0149280993609151	3	Data	mRNA
-957	1.06901657832736	0.015285593757802	3	Data	mRNA
-958	1.06782493033774	0.0151122631411296	3	Data	mRNA
-959	1.068149925244	0.0151339294682136	3	Data	mRNA
-960	1.06381665982719	0.0149714320150832	3	Data	mRNA
-961	1.0628416751084	0.0163580769484628	3	Data	mRNA
-962	1.06890824669194	0.0165855733828454	3	Data	mRNA
-963	1.06804159360858	0.0169972335974425	3	Data	mRNA
-964	1.0676082670669	0.0169430677797324	3	Data	mRNA
-965	1.07291651720249	0.0169647341068164	3	Data	mRNA
-966	1.06457498127513	0.0170080667609845	3	Data	mRNA
-967	1.06468331291055	0.0169972335974425	3	Data	mRNA
-968	1.07096654776492	0.0171272315599469	3	Data	mRNA
-969	1.05450013918104	0.0150472641598774	3	Data	mRNA
-970	1.05525846062898	0.0149280993609151	3	Data	mRNA
-971	1.05255016974348	0.014895599870289	3	Data	mRNA
-972	1.04995021049339	0.0148306008890368	3	Data	mRNA
-973	1.05016687376423	0.0147656019077847	3	Data	mRNA
-974	1.04886689413919	0.0146464371088224	3	Data	mRNA
-975	1.04377530727443	0.0145814381275702	3	Data	mRNA
-976	1.04236699601397	0.0146139376181963	3	Data	mRNA
-977	1.04085035311809	0.01452727230986	3	Data	mRNA
-978	1.03066717938858	0.0138231166796282	3	Data	mRNA
-979	1.02871720995101	0.013747284534834	3	Data	mRNA
-980	1.0318588273782	0.0137797840254601	3	Data	mRNA
-981	1.03001718957606	0.0138122835160862	3	Data	mRNA
-982	1.02990885794064	0.0139964472963007	3	Data	mRNA
-983	1.03510877644081	0.0140722794410949	3	Data	mRNA
-984	1.03608376115959	0.0142131105671412	3	Data	mRNA
-985	1.03229215391988	0.0138989488244224	3	Data	mRNA
-986	1.03110050593026	0.0138447830067123	3	Data	mRNA
-987	1.03315880700325	0.0142022774035992	3	Data	mRNA
-988	1.03066717938858	0.0142672763848514	3	Data	mRNA
-989	1.03445878662829	0.0144839396556919	3	Data	mRNA
-990	1.04095868475351	0.0158055856078194	3	Data	mRNA
-991	1.0451836185349	0.0159897493880339	3	Data	mRNA
-992	1.04940855231629	0.01602224887866	3	Data	mRNA
-993	1.05081686357675	0.0161955794953324	3	Data	mRNA
-994	1.05710009843113	0.0162714116401266	3	Data	mRNA
-995	1.06165002711878	0.0162605784765846	3	Data	mRNA
-996	1.06630828744185	0.0165855733828454	3	Data	mRNA
-997	1.06901657832736	0.0167697371630599	3	Data	mRNA
-998	1.07454149173379	0.0167480708359759	3	Data	mRNA
-999	1.06890824669194	0.0167264045088918	3	Data	mRNA
-1000	1.06392499146261	0.016433909093257	3	Data	mRNA
-1001	1.06684994561895	0.0164772417474251	3	Data	mRNA
-1002	1.06479164454597	0.0163147442942947	3	Data	mRNA
-1003	1.06305833837924	0.0162497453130426	3	Data	mRNA
-1004	1.06706660888979	0.0153289264119701	3	Data	mRNA
-1005	1.06143336384794	0.014884766706747	3	Data	mRNA
-1006	1.06100003730626	0.0148197677254948	3	Data	mRNA
-1007	1.05818341478533	0.0147981013984108	3	Data	mRNA
-1008	1.0633833332855	0.0147981013984108	3	Data	mRNA
-1009	1.06035004749374	0.0146247707817383	3	Data	mRNA
-1010	1.06457498127513	0.0145706049640282	3	Data	mRNA
-1011	1.05547512389982	0.0144839396556919	3	Data	mRNA
-1012	1.05298349628516	0.0143431085296456	3	Data	mRNA
-1013	1.05298349628516	0.0142456100577673	3	Data	mRNA
-1014	1.05406681263936	0.0143322753661035	3	Data	mRNA
-1015	1.05547512389982	0.0142997758754774	3	Data	mRNA
-1016	1.05937506277495	0.0143539416931876	3	Data	mRNA
-1017	1.06663328234811	0.0148522672161209	3	Data	mRNA
-1018	1.06858325178568	0.0147222692536166	3	Data	mRNA
-1019	1.06944990486904	0.0147331024171586	3	Data	mRNA
-1020	1.0686915834211	0.0149280993609151	3	Data	mRNA
-1021	1.06219168529588	0.0147439355807006	3	Data	mRNA
-1022	1.06446664963971	0.0149822651786252	3	Data	mRNA
-1023	1.0692332415982	0.015653921318231	3	Data	mRNA
-1024	1.06576662926475	0.0155889223369788	3	Data	mRNA
-1025	1.06565829762933	0.0155130901921846	3	Data	mRNA
-1026	1.06154169548336	0.0156755876453151	3	Data	mRNA
-1027	1.06002505258748	0.0155780891734368	3	Data	mRNA
-1028	1.06739160379606	0.0157297534630252	3	Data	mRNA
-1029	1.06511663945223	0.0158922509161556	3	Data	mRNA
-1030	1.06089170567084	0.0157514197901093	3	Data	mRNA
-1031	1.05980838931664	0.0158597514255295	3	Data	mRNA
-1032	1.04756691451414	0.0154264248838484	3	Data	mRNA
-1033	1.04637526652452	0.0154264248838484	3	Data	mRNA
-1034	1.04843356759751	0.0155239233557267	3	Data	mRNA
-1035	1.04886689413919	0.015653921318231	3	Data	mRNA
-1036	1.04973354722255	0.0156214218276049	3	Data	mRNA
-1037	1.04670026143078	0.0156972539723991	3	Data	mRNA
-1038	1.03207549064904	0.0150039315057093	3	Data	mRNA
-1039	1.03749207242006	0.0149930983421673	3	Data	mRNA
-1040	1.03944204185762	0.0148522672161209	3	Data	mRNA
-1041	1.03521710807623	0.0147981013984108	3	Data	mRNA
-1042	1.04139201129519	0.0149172661973731	3	Data	mRNA
-1043	1.04301698582649	0.0148306008890368	3	Data	mRNA
-1044	1.03532543971165	0.0149172661973731	3	Data	mRNA
-1045	1.03348380190951	0.0146897697629905	3	Data	mRNA
-1046	1.03630042443043	0.014494772819234	3	Data	mRNA
-1047	1.03565043461791	0.014494772819234	3	Data	mRNA
-1048	1.03695041424296	0.0146356039452803	3	Data	mRNA
-1049	1.03575876625333	0.0145381054734021	3	Data	mRNA
-1050	1.02763389359681	0.0145381054734021	3	Data	mRNA
-1051	1.03001718957606	0.0143864411838137	3	Data	mRNA
-1052	1.0296921946698	0.014505605982776	3	Data	mRNA
-1053	1.03045051611774	0.014505605982776	3	Data	mRNA
-1054	1.03153383247194	0.0144081075108977	3	Data	mRNA
-1055	1.03294214373241	0.0143214422025615	3	Data	mRNA
-1056	1.03760040405548	0.0144514401650658	3	Data	mRNA
-1057	1.03868372040968	0.0145814381275702	3	Data	mRNA
-1058	1.05070853194133	0.0159139172432397	3	Data	mRNA
-1059	1.05525846062898	0.016033082042202	3	Data	mRNA
-1060	1.06110836894168	0.0160114157151179	3	Data	mRNA
-1061	1.06349166492093	0.0160005825515759	3	Data	mRNA
-1062	1.06554996599391	0.0160980810234542	3	Data	mRNA
-1063	1.0601333842229	0.0161739131682484	3	Data	mRNA
-1064	1.06316667001466	0.0163255774578368	3	Data	mRNA
-1065	1.07064155285866	0.0163905764390889	3	Data	mRNA
-1066	1.06901657832736	0.0165530738922193	3	Data	mRNA
-1067	1.07129154267119	0.0165855733828454	3	Data	mRNA
-1068	1.07269985393165	0.0165855733828454	3	Data	mRNA
-1069	1.07627479790052	0.0166614055276396	3	Data	mRNA
-1070	1.06955823650446	0.016401409602631	3	Data	mRNA
-1071	1.06825825687942	0.016423075929715	3	Data	mRNA
-1072	1.0692332415982	0.0164880749109672	3	Data	mRNA
-1073	1.07378317028585	0.0167047381818077	3	Data	mRNA
-1074	1.06143336384794	0.0160764146963701	3	Data	mRNA
-1075	1.06132503221252	0.0161955794953324	3	Data	mRNA
-1076	1.0633833332855	0.0162389121495005	3	Data	mRNA
-1077	1.06890824669194	0.0164555754203411	3	Data	mRNA
-1078	1.07302484883791	0.0166072397099295	3	Data	mRNA
-1079	1.07529981318174	0.0166289060370136	3	Data	mRNA
-1080	1.07594980299426	0.0166072397099295	3	Data	mRNA
-1081	1.07692478771304	0.0166830718547237	3	Data	mRNA
-1082	1.07930808369229	0.0166722386911817	3	Data	mRNA
-1083	1.07757477752556	0.0167155713453498	3	Data	mRNA
-1084	1.07573313972342	0.0168780687984802	3	Data	mRNA
-1085	1.07432482846295	0.0168455693078541	3	Data	mRNA
-1086	1.07291651720249	0.0174197269755816	3	Data	mRNA
-1087	1.07324151210875	0.0177013892276744	3	Data	mRNA
-1088	1.08028306841107	0.0176147239193381	3	Data	mRNA
-1089	1.07389150192127	0.0175388917745439	3	Data	mRNA
-1090	1.06944990486904	0.0174955591203758	3	Data	mRNA
-1091	1.06598329253559	0.017181397377657	3	Data	mRNA
-1092	1.06739160379606	0.0170622325786947	3	Data	mRNA
-1093	1.06641661907727	0.0166722386911817	3	Data	mRNA
-1094	1.06771659870232	0.0169105682891063	3	Data	mRNA
-1095	1.06966656813988	0.0170513994151527	3	Data	mRNA
-1096	1.07074988449408	0.0169972335974425	3	Data	mRNA
-1097	1.07356650701501	0.0170297330880686	3	Data	mRNA
-1098	1.07735811425472	0.0176147239193381	3	Data	mRNA
-1099	1.07129154267119	0.0172030637047411	3	Data	mRNA
-1100	1.06349166492093	0.0164880749109672	3	Data	mRNA
-1101	1.06554996599391	0.0167047381818077	3	Data	mRNA
-1102	1.0676082670669	0.0169972335974425	3	Data	mRNA
-1103	1.07009989468156	0.0169972335974425	3	Data	mRNA
-1104	1.06165002711878	0.0170297330880686	3	Data	mRNA
-1105	1.06370832819177	0.0172897290130773	3	Data	mRNA
-1106	1.05720843006655	0.0172463963589092	3	Data	mRNA
-1107	1.05937506277495	0.0169864004339005	3	Data	mRNA
-1108	1.0526585013789	0.0169322346161903	3	Data	mRNA
-1109	1.04973354722255	0.0166289060370136	3	Data	mRNA
-1110	1.04908355741003	0.016802236653686	3	Data	mRNA
-1111	1.04410030218069	0.0165314075651353	3	Data	mRNA
-1112	1.04095868475351	0.0165097412380512	3	Data	mRNA
-1113	1.045725276712	0.0163364106213788	3	Data	mRNA
-1114	1.03814206223258	0.016054748369286	3	Data	mRNA
-1115	1.03868372040968	0.0160980810234542	3	Data	mRNA
-1116	1.03651708770127	0.0159572498974078	3	Data	mRNA
-1117	1.04009203167014	0.016043915205744	3	Data	mRNA
-1118	1.0462669348891	0.017181397377657	3	Data	mRNA
-1119	1.0404170265764	0.0169755672703585	3	Data	mRNA
-1120	1.03510877644081	0.0165964065463875	3	Data	mRNA
-1121	1.03532543971165	0.0166289060370136	3	Data	mRNA
-1122	1.02817555177391	0.016401409602631	3	Data	mRNA
-1123	1.03196715901362	0.0163580769484628	3	Data	mRNA
-1124	1.03456711826371	0.0164880749109672	3	Data	mRNA
-1125	1.03315880700325	0.0165747402193034	3	Data	mRNA
-1126	1.03305047536783	0.0165855733828454	3	Data	mRNA
-1127	1.04334198073275	0.0201605173517148	3	Data	mRNA
-1128	1.04063368984725	0.0202146831694249	3	Data	mRNA
-1129	1.04453362872238	0.0203121816413032	3	Data	mRNA
-1130	1.04605027161826	0.020247182660051	3	Data	mRNA
-1131	1.04550861344116	0.0205180117486017	3	Data	mRNA
-1132	1.04475029199322	0.0205830107298539	3	Data	mRNA
-1133	1.04139201129519	0.0203988469496394	3	Data	mRNA
-1134	1.03370046518035	0.0167155713453498	3	Data	mRNA
-1135	1.02882554158643	0.0168455693078541	3	Data	mRNA
-1136	1.03294214373241	0.0170297330880686	3	Data	mRNA
-1137	1.03435045499287	0.0171163983964048	3	Data	mRNA
-1138	1.02600891906551	0.0168347361443121	3	Data	mRNA
-1139	1.03305047536783	0.016791403490144	3	Data	mRNA
-1140	1.03803373059716	0.0171163983964048	3	Data	mRNA
-1141	1.03521710807623	0.0170513994151527	3	Data	mRNA
-1142	1.03792539896174	0.0172030637047411	3	Data	mRNA
-1143	1.03500044480539	0.0172463963589092	3	Data	mRNA
-1144	1.02936719976354	0.016043915205744	3	Data	mRNA
-1145	1.02730889869055	0.0159030840796976	3	Data	mRNA
-1146	1.02232564346122	0.0158164187713614	3	Data	mRNA
-1147	1.02470893944046	0.0157947524442774	3	Data	mRNA
-1148	1.02850054668017	0.0158272519349035	3	Data	mRNA
-1149	1.030775511024	0.0161414136776223	3	Data	mRNA
-1150	1.04106701638893	0.0165422407286773	3	Data	mRNA
-1151	1.04095868475351	0.0165422407286773	3	Data	mRNA
-1152	1.04182533783687	0.0168997351255643	3	Data	mRNA
-1153	1.04063368984725	0.0168672356349382	3	Data	mRNA
-1154	1.045725276712	0.016813069817228	3	Data	mRNA
-1155	1.03998370003472	0.0167047381818077	3	Data	mRNA
-1156	1.04312531746191	0.0166180728734715	3	Data	mRNA
-1157	1.04117534802435	0.0166072397099295	3	Data	mRNA
-1158	1.03965870512846	0.0166072397099295	3	Data	mRNA
-1159	1.03500044480539	0.0163039111307527	3	Data	mRNA
-1160	1.03380879681577	0.0163147442942947	3	Data	mRNA
-1161	1.02893387322185	0.0158922509161556	3	Data	mRNA
-1162	1.03510877644081	0.0161522468411643	3	Data	mRNA
-1163	1.03207549064904	0.0162714116401266	3	Data	mRNA
-1164	1.03088384265942	0.0163797432755469	3	Data	mRNA
-1165	1.02503393434672	0.0161089141869962	3	Data	mRNA
-1166	1.0296921946698	0.0162172458224165	3	Data	mRNA
-1167	1.02579225579467	0.0159680830609498	3	Data	mRNA
-1168	1.02622558233635	0.0160005825515759	3	Data	mRNA
-1169	1.02568392415925	0.0158814177526136	3	Data	mRNA
-1170	1.02741723032597	0.01602224887866	3	Data	mRNA
-1171	1.02839221504475	0.0162497453130426	3	Data	mRNA
-1172	1.03565043461791	0.0163689101120049	3	Data	mRNA
-1173	1.04020036330556	0.0163797432755469	3	Data	mRNA
-1174	1.04843356759751	0.0165097412380512	3	Data	mRNA
-1175	1.04832523596209	0.016433909093257	3	Data	mRNA
-1176	1.04583360834742	0.0162389121495005	3	Data	mRNA
-1177	1.04225866437855	0.0161197473505382	3	Data	mRNA
-1178	1.03456711826371	0.0160764146963701	3	Data	mRNA
-1179	1.03370046518035	0.0162064126588744	3	Data	mRNA
-1180	1.03543377134707	0.0162930779672107	3	Data	mRNA
-1181	1.0371670775138	0.0162064126588744	3	Data	mRNA
-1182	1.0291505364927	0.0162280789859585	3	Data	mRNA
-1183	1.03359213354493	0.0166505723640976	3	Data	mRNA
-1184	1.03348380190951	0.0166397392005556	3	Data	mRNA
-1185	1.03413379172203	0.0166830718547237	3	Data	mRNA
-1186	1.03749207242006	0.0166830718547237	3	Data	mRNA
-1187	1.04030869494098	0.0169214014526483	3	Data	mRNA
-1188	1.03554210298249	0.0168239029807701	3	Data	mRNA
-1189	1.03608376115959	0.0166072397099295	3	Data	mRNA
-1190	1.03814206223258	0.0166072397099295	3	Data	mRNA
-1191	1.04215033274313	0.0167047381818077	3	Data	mRNA
-1192	1.04106701638893	0.0167155713453498	3	Data	mRNA
-1193	1.04193366947229	0.016401409602631	3	Data	mRNA
-1194	1.03727540914922	0.0162605784765846	3	Data	mRNA
-1195	1.0313171692011	0.0161305805140802	3	Data	mRNA
-1196	1.03034218448232	0.0163472437849208	3	Data	mRNA
-1197	1.02265063836748	0.0163147442942947	3	Data	mRNA
-1198	1.02936719976354	0.016423075929715	3	Data	mRNA
-1199	1.01701739332562	0.0159355835703237	3	Data	mRNA
-1200	1.02319229654458	0.0161847463317904	3	Data	mRNA
-1201	1.02124232710701	0.0160005825515759	3	Data	mRNA
-1202	1.02189231691954	0.0160005825515759	3	Data	mRNA
-1203	1.02340895981542	0.0162714116401266	3	Data	mRNA
-1204	1.01820904131525	0.0161089141869962	3	Data	mRNA
-1205	1.02449227616962	0.0162172458224165	3	Data	mRNA
-1206	1.02178398528412	0.0161305805140802	3	Data	mRNA
-1207	1.03055884775316	0.0173980606484976	3	Data	mRNA
-1208	1.03489211316997	0.0175063922839178	3	Data	mRNA
-1209	1.03359213354493	0.0175388917745439	3	Data	mRNA
-1210	1.03467544989913	0.0177230555547584	3	Data	mRNA
-1211	1.03445878662829	0.0176147239193381	3	Data	mRNA
-1212	1.03272548046156	0.0177230555547584	3	Data	mRNA
-1213	1.02600891906551	0.0176472234099642	3	Data	mRNA
-1214	1.03424212335745	0.017560558101628	3	Data	mRNA
-1215	1.03370046518035	0.0173330616672454	3	Data	mRNA
-1216	1.03781706732632	0.0172572295224512	3	Data	mRNA
-1217	1.03608376115959	0.0173438948307874	3	Data	mRNA
-1218	1.03911704695136	0.0173763943214135	3	Data	mRNA
-1219	1.03153383247194	0.0173438948307874	3	Data	mRNA
-1220	1.02893387322185	0.0173330616672454	3	Data	mRNA
-1221	1.02644224560719	0.0173763943214135	3	Data	mRNA
-1222	1.02698390378429	0.0173872274849555	3	Data	mRNA
-1223	1.02102566383617	0.0161305805140802	3	Data	mRNA
-1224	1.02741723032597	0.0165855733828454	3	Data	mRNA
-1225	1.02709223541971	0.0163580769484628	3	Data	mRNA
-1226	1.0238422863571	0.0162605784765846	3	Data	mRNA
-1227	1.02449227616962	0.0166180728734715	3	Data	mRNA
-1228	1.015825745336	0.0163039111307527	3	Data	mRNA
-1229	1.02460060780504	0.0164880749109672	3	Data	mRNA
-1230	1.01766738313815	0.0163255774578368	3	Data	mRNA
-1231	1.01788404640899	0.0162714116401266	3	Data	mRNA
-1232	1.01495909225264	0.0162280789859585	3	Data	mRNA
-1233	1.01430910244012	0.0161955794953324	3	Data	mRNA
-1234	1.02319229654458	0.0163580769484628	3	Data	mRNA
-1235	1.02416728126336	0.0165964065463875	3	Data	mRNA
-1236	1.01820904131525	0.0166505723640976	3	Data	mRNA
-1237	1.02200064855496	0.0167047381818077	3	Data	mRNA
-1238	1.03597542952417	0.017170564214115	3	Data	mRNA
-1239	1.03998370003472	0.0174197269755816	3	Data	mRNA
-1240	1.03781706732632	0.0173330616672454	3	Data	mRNA
-1241	1.04345031236817	0.0172138968682831	3	Data	mRNA
-1242	1.05070853194133	0.0174197269755816	3	Data	mRNA
-1243	1.04886689413919	0.0172788958495353	3	Data	mRNA
-1244	1.0553667922644	0.0172897290130773	3	Data	mRNA
-1245	1.05655844025403	0.0177988876995526	3	Data	mRNA
-1246	1.06349166492093	0.017939718825599	3	Data	mRNA
-1247	1.06489997618139	0.0179072193349729	3	Data	mRNA
-1248	1.05937506277495	0.0177122223912164	3	Data	mRNA
-1249	1.05861674132701	0.0178530535172628	3	Data	mRNA
-1250	1.06749993543148	0.0181455489328975	3	Data	mRNA
-1251	1.06739160379606	0.0181888815870656	3	Data	mRNA
-1252	1.06890824669194	0.0181997147506077	3	Data	mRNA
-1253	1.06674161398353	0.0181455489328975	3	Data	mRNA
-1254	1.07584147135884	0.0210488367621611	3	Data	mRNA
-1255	1.07389150192127	0.0208321734913206	3	Data	mRNA
-1256	1.07519148154632	0.0208430066548626	3	Data	mRNA
-1257	1.07183320084829	0.0208105071642365	3	Data	mRNA
-1258	1.06674161398353	0.0205938438933959	3	Data	mRNA
-1259	1.07356650701501	0.0207346750194423	3	Data	mRNA
-1260	1.06825825687942	0.020637176547564	3	Data	mRNA
-1261	1.06446664963971	0.02061551022048	3	Data	mRNA
-1262	1.06598329253559	0.0205938438933959	3	Data	mRNA
-1263	1.05710009843113	0.0205396780756858	3	Data	mRNA
-1264	1.05883340459785	0.0205396780756858	3	Data	mRNA
-1265	1.05915839950411	0.0205613444027698	3	Data	mRNA
-1266	1.05114185848301	0.0205396780756858	3	Data	mRNA
-1267	1.04366697563901	0.0203771806225554	3	Data	mRNA
-1268	1.03922537858678	0.0173655611578715	3	Data	mRNA
-1269	1.03348380190951	0.0174630596297497	3	Data	mRNA
-1270	1.03435045499287	0.0175280586110019	3	Data	mRNA
-1271	1.03965870512846	0.0176363902464222	3	Data	mRNA
-1272	1.02665890887803	0.0169430677797324	3	Data	mRNA
-1273	1.0302338528469	0.0170297330880686	3	Data	mRNA
-1274	1.02557559252383	0.0166939050182657	3	Data	mRNA
-1275	1.01831737295067	0.0164989080745092	3	Data	mRNA
-1276	1.02611725070093	0.0169539009432744	3	Data	mRNA
-1277	1.03066717938858	0.0169972335974425	3	Data	mRNA
-1278	1.02806722013849	0.0170513994151527	3	Data	mRNA
-1279	1.02362562308626	0.0172788958495353	3	Data	mRNA
-1280	1.02297563327374	0.0172138968682831	3	Data	mRNA
-1281	1.01885903112777	0.0168239029807701	3	Data	mRNA
-1282	1.01950902094029	0.0168239029807701	3	Data	mRNA
-1283	1.01701739332562	0.0167589039995179	3	Data	mRNA
-1284	1.00986750538788	0.0169105682891063	3	Data	mRNA
-1285	1.00856752576284	0.016813069817228	3	Data	mRNA
-1286	1.01225080136713	0.0168997351255643	3	Data	mRNA
-1287	1.00120097455426	0.0162930779672107	3	Data	mRNA
-1288	0.999467668387537	0.0162605784765846	3	Data	mRNA
-1289	1.0003343214709	0.0163580769484628	3	Data	mRNA
-1290	0.996109387689509	0.016401409602631	3	Data	mRNA
-1291	1.00130930618968	0.0163905764390889	3	Data	mRNA
-1292	1.00650922468986	0.0165097412380512	3	Data	mRNA
-1293	1.01214246973171	0.0176688897370483	3	Data	mRNA
-1294	1.00910918393994	0.0176472234099642	3	Data	mRNA
-1295	1.01463409734638	0.0178855530078888	3	Data	mRNA
-1296	1.0061842297836	0.0177880545360106	3	Data	mRNA
-1297	1.00109264291884	0.0176797229005903	3	Data	mRNA
-1298	1.00488425015855	0.0178422203537207	3	Data	mRNA
-1299	1.00109264291884	0.0174738927932918	3	Data	mRNA
-1300	1.00044265310632	0.0173547279943294	3	Data	mRNA
-1301	1.00390926543977	0.0173330616672454	3	Data	mRNA
-1302	0.998167688762494	0.0173547279943294	3	Data	mRNA
-1303	1.00055098474174	0.01757139126517	3	Data	mRNA
-1304	1.00000932656464	0.0175280586110019	3	Data	mRNA
-1305	1.00250095417931	0.0175280586110019	3	Data	mRNA
-1306	1.00304261235641	0.0174955591203758	3	Data	mRNA
-1307	1.00293428072099	0.0175063922839178	3	Data	mRNA
-1308	0.990476142647654	0.0164772417474251	3	Data	mRNA
-1309	0.990584474283074	0.0162822448036686	3	Data	mRNA
-1310	0.993292765168581	0.0163039111307527	3	Data	mRNA
-1311	0.993509428439422	0.0165314075651353	3	Data	mRNA
-1312	0.991234464095596	0.0163797432755469	3	Data	mRNA
-1313	0.99264277535606	0.0165855733828454	3	Data	mRNA
-1314	0.989826152835132	0.0165964065463875	3	Data	mRNA
-1315	0.989609489564292	0.0165639070557614	3	Data	mRNA
-1316	0.991776122272697	0.0166830718547237	3	Data	mRNA
-1317	0.985384555782901	0.0166072397099295	3	Data	mRNA
-1318	0.98148461690777	0.0165422407286773	3	Data	mRNA
-1319	0.987984515032987	0.0166072397099295	3	Data	mRNA
-1320	0.98126795363693	0.0164555754203411	3	Data	mRNA
-1321	0.975309713688814	0.0164555754203411	3	Data	mRNA
-1322	0.973468075886669	0.0160764146963701	3	Data	mRNA
-1323	0.97000146355322	0.0161197473505382	3	Data	mRNA
-1324	0.971951432990785	0.0163039111307527	3	Data	mRNA
-1325	0.983867912887017	0.0164772417474251	3	Data	mRNA
-1326	0.978667994386843	0.0163472437849208	3	Data	mRNA
-1327	0.976393030043017	0.0163255774578368	3	Data	mRNA
-1328	0.975743040230495	0.0161847463317904	3	Data	mRNA
-1329	0.97747634639722	0.016412242766173	3	Data	mRNA
-1330	0.97769300966806	0.0163797432755469	3	Data	mRNA
-1331	0.982026275084872	0.016433909093257	3	Data	mRNA
-1332	0.990151147741393	0.0165097412380512	3	Data	mRNA
-1333	0.996434382595769	0.0166505723640976	3	Data	mRNA
-1334	0.999900994929219	0.0167264045088918	3	Data	mRNA
-1335	1.00694255123154	0.017928885662057	3	Data	mRNA
-1336	1.01625907187768	0.017961385152683	3	Data	mRNA
-1337	1.0147424289818	0.0178963861714309	3	Data	mRNA
-1338	1.01680073005478	0.0180047178068512	3	Data	mRNA
-1339	1.02080900056533	0.0181455489328975	3	Data	mRNA
-1340	1.02145899037786	0.0181455489328975	3	Data	mRNA
-1341	1.02622558233635	0.018340545876654	3	Data	mRNA
-1342	1.01842570458609	0.0182213810776917	3	Data	mRNA
-1343	1.02665890887803	0.0187630392547931	3	Data	mRNA
-1344	1.02763389359681	0.0195755265204453	3	Data	mRNA
-1345	1.03532543971165	0.0204205132767235	3	Data	mRNA
-1346	1.04691692470162	0.0205830107298539	3	Data	mRNA
-1347	1.04052535821183	0.0204421796038075	3	Data	mRNA
-1348	1.04561694507658	0.0204638459308916	3	Data	mRNA
-1349	1.04930022068087	0.0205938438933959	3	Data	mRNA
-1350	1.04962521558713	0.0204746790944336	3	Data	mRNA
-1351	1.04897522577461	0.0205180117486017	3	Data	mRNA
-1352	1.04355864400359	0.0200846852069206	3	Data	mRNA
-1353	1.04399197054527	0.0204421796038075	3	Data	mRNA
-1354	1.04366697563901	0.0205396780756858	3	Data	mRNA
-1355	1.04561694507658	0.0204530127673496	3	Data	mRNA
-1356	1.04431696545153	0.0204855122579756	3	Data	mRNA
-1357	1.04236699601397	0.0205938438933959	3	Data	mRNA
-1358	1.04323364909733	0.0211896678882075	3	Data	mRNA
-1359	1.04290865419107	0.0214388306496741	3	Data	mRNA
-1360	1.0398753683993	0.0213304990142539	3	Data	mRNA
-1361	1.0296921946698	0.0202796821506771	3	Data	mRNA
-1362	1.02373395472168	0.0197813566277438	3	Data	mRNA
-1363	1.02460060780504	0.0199005214267061	3	Data	mRNA
-1364	1.02178398528412	0.0197380239735757	3	Data	mRNA
-1365	1.01961735257571	0.0195430270298192	3	Data	mRNA
-1366	1.02005067911739	0.0193371969225206	3	Data	mRNA
-1367	1.01669239841936	0.0188172050725033	3	Data	mRNA
-1368	1.01084249010667	0.0187738724183352	3	Data	mRNA
-1369	1.0078092043149	0.0191313668152221	3	Data	mRNA
-1370	1.01517575552348	0.0193155305954366	3	Data	mRNA
-1371	1.01257579627339	0.0192613647777264	3	Data	mRNA
-1372	1.00510091342939	0.0187955387454192	3	Data	mRNA
-1373	1.00596756651275	0.0188172050725033	3	Data	mRNA
-1374	0.997734362220813	0.0187305397641671	3	Data	mRNA
-1375	0.998601015304175	0.0186330412922888	3	Data	mRNA
-1376	0.994701076429045	0.0182972132224859	3	Data	mRNA
-1377	0.987876183397567	0.0182863800589439	3	Data	mRNA
-1378	0.984084576157857	0.0182213810776917	3	Data	mRNA
-1379	0.98137628527235	0.0180697167881033	3	Data	mRNA
-1380	0.983976244522437	0.0181022162787294	3	Data	mRNA
-1381	0.978451331116002	0.0176147239193381	3	Data	mRNA
-1382	0.970651453365742	0.0172247300318251	3	Data	mRNA
-1383	0.970868116636583	0.017192230541199	3	Data	mRNA
-1384	0.969134810469858	0.0172247300318251	3	Data	mRNA
-1385	0.971409774813684	0.0176255570828802	3	Data	mRNA
-1386	0.979101320928524	0.017939718825599	3	Data	mRNA
-1387	0.974443060605452	0.0180047178068512	3	Data	mRNA
-1388	0.972818086074148	0.0176905560641323	3	Data	mRNA
-1389	0.963068238886322	0.0172247300318251	3	Data	mRNA
-1390	0.961443264355018	0.0172355631953671	3	Data	mRNA
-1391	0.972601422803307	0.0175172254474599	3	Data	mRNA
-1392	0.979642979105625	0.0178097208630946	3	Data	mRNA
-1393	0.98148461690777	0.0180372172974772	3	Data	mRNA
-1394	0.98505956087664	0.0180697167881033	3	Data	mRNA
-1395	0.987551188491306	0.0180480504610193	3	Data	mRNA
-1396	0.987767851762147	0.0177772213724686	3	Data	mRNA
-1397	0.990909469189335	0.017928885662057	3	Data	mRNA
-1398	0.987117861949625	0.0178963861714309	3	Data	mRNA
-1399	0.987442856855886	0.0180588836245613	3	Data	mRNA
-1400	0.997951025491653	0.0181347157693555	3	Data	mRNA
